process_date,Area,Cadena,despegar_hotel_id,eecc,Nombre_Hotel,hotel_country,PoS,check_in,check_out,los,adults,children,BML_buyers,currency,agency_name,VarBuyers,price_despegar (USD),buyers_best_price_competitor_total (USD),competitors_Min_Rate (USD),no_buyers_best_price_competitor_total (USD)
01/01/2025,Demo Region,Demo Chain Group,999993,demo.user3@example.com,Mountain Lodge Premium,DM,AR,02/11/2026,09/11/2026,7,2,0,Lose,USD,WanderlustCo,23.71%,1196.0,1480.0,1406.0,1702.0
01/01/2025,Demo Region,Demo Chain Group,999993,demo.user3@example.com,Mountain Lodge Premium,DM,BR,04/03/2026,08/03/2026,4,2,2,Lose,USD,BookingPro,11.27%,757.0,842.0,800.0,968.0
01/01/2025,Demo Region,Demo Chain Group,999993,demo.user3@example.com,Mountain Lodge Premium,DM,AR,06/07/2026,16/07/2026,10,4,0,Lose,USD,GlobalTravel,30.16%,4660.0,6066.0,5763.0,6976.0
01/01/2025,Demo Region,Demo Chain Group,999993,demo.user3@example.com,Mountain Lodge Premium,DM,AR,09/10/2026,13/10/2026,4,1,0,Lose,USD,BookingPro,29.89%,863.0,1121.0,1065.0,1289.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,23/02/2026,05/03/2026,10,3,2,Lose,USD,VacationDeals,7.55%,1558.0,1676.0,1592.0,1927.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,30/11/2026,03/12/2026,3,3,1,Lose,USD,TripMaster,9.35%,479.0,524.0,497.0,602.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,15/09/2026,18/09/2026,3,2,0,Meet,USD,GlobalTravel,4.78%,615.0,644.0,612.0,741.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,06/09/2026,09/09/2026,3,2,2,Beat,USD,WanderlustCo,-3.85%,619.0,595.0,565.0,684.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,16/02/2026,23/02/2026,7,2,0,Lose,USD,WanderlustCo,8.83%,1214.0,1321.0,1255.0,1519.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,25/01/2026,27/01/2026,2,2,2,Meet,USD,WanderlustCo,4.50%,629.0,657.0,624.0,756.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,15/12/2026,25/12/2026,10,2,0,Beat,USD,GlobalTravel,-0.59%,3302.0,3282.0,3118.0,3775.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,23/07/2026,25/07/2026,2,3,0,Meet,USD,VacationDeals,0.96%,523.0,528.0,501.0,607.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,17/08/2026,21/08/2026,4,2,0,Meet,USD,VacationDeals,4.21%,1724.0,1797.0,1707.0,2066.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,08/03/2026,22/03/2026,14,1,0,Beat,USD,TripMaster,-4.61%,1752.0,1671.0,1587.0,1922.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,17/10/2026,22/10/2026,5,2,0,Meet,USD,WanderlustCo,4.54%,1181.0,1234.0,1173.0,1419.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,23/01/2026,02/02/2026,10,3,0,Beat,USD,WanderlustCo,-2.14%,2247.0,2199.0,2089.0,2529.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,23/08/2026,02/09/2026,10,3,1,Meet,USD,TripMaster,0.18%,2684.0,2689.0,2554.0,3092.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,16/11/2026,18/11/2026,2,2,2,Lose,USD,WanderlustCo,13.75%,476.0,542.0,515.0,623.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,01/09/2026,04/09/2026,3,4,0,Lose,USD,TripMaster,5.76%,630.0,667.0,633.0,767.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,19/11/2026,21/11/2026,2,1,0,Lose,USD,VacationDeals,5.30%,311.0,327.0,311.0,376.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,05/07/2026,10/07/2026,5,2,1,Lose,USD,GlobalTravel,6.53%,1476.0,1573.0,1494.0,1809.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,24/05/2026,31/05/2026,7,2,0,Lose,USD,VacationDeals,11.90%,1430.0,1600.0,1520.0,1840.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,05/02/2026,10/02/2026,5,2,1,Meet,USD,VacationDeals,0.25%,1029.0,1032.0,980.0,1186.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,21/07/2026,26/07/2026,5,1,0,Beat,USD,TripMaster,-1.54%,1484.0,1461.0,1388.0,1680.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,23/10/2026,26/10/2026,3,1,1,Meet,USD,BookingPro,1.19%,730.0,739.0,702.0,849.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,27/04/2026,04/05/2026,7,2,0,Beat,USD,WanderlustCo,-4.84%,1613.0,1535.0,1459.0,1766.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,06/12/2026,20/12/2026,14,2,0,Beat,USD,GlobalTravel,-3.55%,3976.0,3835.0,3643.0,4410.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,05/08/2026,09/08/2026,4,2,0,Beat,USD,TripMaster,-2.21%,890.0,870.0,827.0,1001.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,18/11/2026,25/11/2026,7,2,0,Lose,USD,VacationDeals,9.93%,1084.0,1191.0,1132.0,1370.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,20/01/2026,25/01/2026,5,2,0,Lose,USD,TripMaster,11.23%,1032.0,1148.0,1091.0,1321.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,17/12/2026,21/12/2026,4,2,0,Meet,USD,GlobalTravel,3.62%,1146.0,1188.0,1128.0,1366.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,29/01/2026,31/01/2026,2,2,0,Meet,USD,WanderlustCo,4.84%,570.0,598.0,568.0,688.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,30/03/2026,02/04/2026,3,2,0,Lose,USD,BookingPro,7.42%,722.0,775.0,737.0,892.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,11/05/2026,18/05/2026,7,2,0,Beat,USD,WanderlustCo,-4.31%,1082.0,1035.0,983.0,1190.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,04/11/2026,06/11/2026,2,2,0,Lose,USD,TripMaster,6.70%,447.0,477.0,453.0,548.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,14/12/2026,18/12/2026,4,2,0,Beat,USD,BookingPro,-4.01%,1098.0,1054.0,1001.0,1212.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,03/03/2026,10/03/2026,7,1,0,Meet,USD,BookingPro,0.50%,1301.0,1308.0,1243.0,1504.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,19/01/2026,23/01/2026,4,4,0,Meet,USD,VacationDeals,1.96%,1217.0,1241.0,1179.0,1427.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,23/03/2026,25/03/2026,2,2,1,Beat,USD,BookingPro,-4.20%,440.0,421.0,400.0,484.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,15/03/2026,22/03/2026,7,2,0,Meet,USD,TravelCorp,2.96%,1685.0,1735.0,1648.0,1995.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,24/01/2026,28/01/2026,4,3,2,Beat,USD,TravelCorp,-2.49%,1172.0,1143.0,1086.0,1315.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,29/03/2026,31/03/2026,2,1,1,Beat,USD,WanderlustCo,-0.11%,466.0,466.0,442.0,535.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,03/09/2026,10/09/2026,7,3,0,Beat,USD,WanderlustCo,-4.02%,1669.0,1602.0,1522.0,1842.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,04/02/2026,08/02/2026,4,2,0,Beat,USD,TravelCorp,-3.86%,577.0,555.0,527.0,638.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,02/08/2026,09/08/2026,7,1,0,Meet,USD,VacationDeals,3.81%,2061.0,2140.0,2033.0,2461.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,12/03/2026,19/03/2026,7,2,0,Lose,USD,BookingPro,12.17%,1471.0,1651.0,1568.0,1898.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,31/12/2025,04/01/2026,4,2,0,Lose,USD,TripMaster,9.95%,638.0,701.0,666.0,806.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,26/10/2026,31/10/2026,5,2,2,Lose,USD,BookingPro,13.30%,1063.0,1204.0,1144.0,1385.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,22/09/2026,29/09/2026,7,2,2,Lose,USD,VacationDeals,11.65%,983.0,1097.0,1042.0,1262.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,06/02/2026,16/02/2026,10,3,0,Lose,USD,TravelCorp,13.31%,1272.0,1441.0,1369.0,1658.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,26/01/2026,02/02/2026,7,1,0,Meet,USD,WanderlustCo,4.38%,1894.0,1977.0,1878.0,2273.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,21/12/2026,23/12/2026,2,1,0,Beat,USD,TripMaster,-1.66%,345.0,339.0,322.0,390.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,04/11/2026,11/11/2026,7,2,0,Beat,USD,TripMaster,-1.56%,1412.0,1390.0,1321.0,1599.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,31/12/2025,05/01/2026,5,3,2,Lose,USD,BookingPro,10.61%,1564.0,1730.0,1643.0,1989.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,01/12/2026,05/12/2026,4,2,0,Beat,USD,TravelCorp,-0.21%,1713.0,1709.0,1624.0,1966.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,29/11/2026,03/12/2026,4,3,0,Meet,USD,BookingPro,2.51%,644.0,660.0,627.0,759.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,27/07/2026,30/07/2026,3,3,0,Beat,USD,TravelCorp,-1.45%,702.0,692.0,658.0,796.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,08/03/2026,15/03/2026,7,1,0,Lose,USD,BookingPro,14.55%,1541.0,1765.0,1677.0,2030.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,01/03/2026,04/03/2026,3,2,0,Meet,USD,TravelCorp,3.38%,394.0,408.0,387.0,469.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,14/02/2026,19/02/2026,5,3,0,Lose,USD,GlobalTravel,13.58%,1028.0,1167.0,1109.0,1342.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,22/02/2026,01/03/2026,7,2,1,Meet,USD,BookingPro,1.00%,1420.0,1434.0,1362.0,1649.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,18/12/2026,23/12/2026,5,3,0,Beat,USD,TripMaster,-2.11%,1544.0,1512.0,1436.0,1738.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,23/11/2026,25/11/2026,2,3,0,Beat,USD,TravelCorp,-1.15%,372.0,367.0,349.0,422.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,17/06/2026,22/06/2026,5,2,0,Lose,USD,VacationDeals,9.93%,1457.0,1602.0,1522.0,1842.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,24/06/2026,01/07/2026,7,2,2,Meet,USD,TripMaster,0.17%,1798.0,1801.0,1711.0,2071.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,27/08/2026,01/09/2026,5,2,0,Lose,USD,BookingPro,13.34%,1920.0,2176.0,2067.0,2502.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,28/05/2026,01/06/2026,4,2,0,Meet,USD,TripMaster,4.26%,608.0,634.0,602.0,729.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,06/09/2026,11/09/2026,5,2,0,Beat,USD,BookingPro,-3.98%,890.0,855.0,812.0,983.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,09/07/2026,16/07/2026,7,3,2,Beat,USD,TravelCorp,-2.81%,2511.0,2440.0,2318.0,2806.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,27/11/2026,30/11/2026,3,2,0,Lose,USD,GlobalTravel,5.18%,600.0,631.0,599.0,725.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,15/12/2026,19/12/2026,4,2,0,Beat,USD,TravelCorp,-4.61%,1086.0,1036.0,984.0,1192.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,28/11/2026,08/12/2026,10,2,0,Lose,USD,TravelCorp,9.84%,1391.0,1527.0,1451.0,1757.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,11/02/2026,14/02/2026,3,2,1,Meet,USD,TravelCorp,4.68%,689.0,721.0,685.0,830.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,24/03/2026,03/04/2026,10,1,2,Lose,USD,VacationDeals,14.05%,2247.0,2562.0,2434.0,2947.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,08/05/2026,11/05/2026,3,2,0,Lose,USD,VacationDeals,9.03%,377.0,411.0,391.0,473.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,23/01/2026,25/01/2026,2,2,0,Lose,USD,TravelCorp,10.30%,680.0,750.0,713.0,863.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,16/09/2026,19/09/2026,3,2,0,Lose,USD,GlobalTravel,6.70%,735.0,785.0,745.0,902.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,29/07/2026,31/07/2026,2,1,0,Beat,USD,GlobalTravel,-3.21%,711.0,688.0,654.0,791.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,25/06/2026,02/07/2026,7,3,0,Meet,USD,TripMaster,2.12%,1507.0,1539.0,1462.0,1769.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,05/11/2026,07/11/2026,2,2,0,Meet,USD,BookingPro,3.55%,349.0,361.0,343.0,415.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,01/04/2026,06/04/2026,5,3,0,Meet,USD,GlobalTravel,2.88%,934.0,961.0,913.0,1105.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,15/01/2026,19/01/2026,4,2,0,Lose,USD,GlobalTravel,13.17%,1144.0,1294.0,1230.0,1488.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,19/03/2026,23/03/2026,4,2,2,Lose,USD,BookingPro,8.79%,569.0,619.0,588.0,711.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,08/10/2026,11/10/2026,3,1,0,Lose,USD,TravelCorp,10.19%,432.0,476.0,452.0,547.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,23/08/2026,28/08/2026,5,1,0,Beat,USD,WanderlustCo,-1.04%,1255.0,1242.0,1180.0,1428.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,22/01/2026,29/01/2026,7,2,0,Lose,USD,VacationDeals,14.53%,1860.0,2131.0,2024.0,2450.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,20/02/2026,02/03/2026,10,2,0,Beat,USD,VacationDeals,-2.80%,1545.0,1501.0,1426.0,1727.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,22/04/2026,29/04/2026,7,3,0,Beat,USD,BookingPro,-1.10%,1182.0,1169.0,1111.0,1344.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,14/05/2026,19/05/2026,5,2,0,Lose,USD,BookingPro,12.52%,906.0,1020.0,969.0,1173.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,17/03/2026,20/03/2026,3,2,0,Lose,USD,TravelCorp,5.11%,571.0,600.0,570.0,690.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,15/09/2026,20/09/2026,5,2,0,Beat,USD,TravelCorp,-3.77%,762.0,733.0,696.0,843.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,04/01/2026,07/01/2026,3,2,0,Lose,USD,TripMaster,6.23%,764.0,812.0,771.0,934.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,20/11/2026,23/11/2026,3,2,0,Meet,USD,VacationDeals,0.94%,369.0,372.0,353.0,428.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,11/02/2026,14/02/2026,3,2,0,Beat,USD,TripMaster,-3.13%,421.0,408.0,387.0,469.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,23/07/2026,28/07/2026,5,1,1,Beat,USD,WanderlustCo,-3.98%,1733.0,1664.0,1581.0,1914.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,18/10/2026,21/10/2026,3,2,0,Lose,USD,TripMaster,10.97%,503.0,558.0,530.0,642.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,16/08/2026,23/08/2026,7,2,0,Lose,USD,BookingPro,6.08%,2032.0,2155.0,2047.0,2478.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,25/02/2026,11/03/2026,14,2,0,Lose,USD,BookingPro,5.01%,2072.0,2176.0,2067.0,2502.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,13/03/2026,16/03/2026,3,2,0,Meet,USD,VacationDeals,3.01%,472.0,486.0,462.0,559.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,13/09/2026,18/09/2026,5,2,1,Beat,USD,VacationDeals,-3.98%,702.0,674.0,640.0,775.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,17/07/2026,21/07/2026,4,3,2,Meet,USD,WanderlustCo,2.29%,1238.0,1266.0,1203.0,1456.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,19/09/2026,22/09/2026,3,3,0,Lose,USD,TravelCorp,14.33%,582.0,665.0,632.0,765.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,30/05/2026,02/06/2026,3,2,2,Meet,USD,VacationDeals,2.43%,497.0,509.0,483.0,585.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,18/03/2026,23/03/2026,5,1,0,Lose,USD,TravelCorp,11.18%,609.0,677.0,643.0,778.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,21/09/2026,25/09/2026,4,2,0,Lose,USD,TravelCorp,8.70%,780.0,848.0,806.0,975.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,24/06/2026,28/06/2026,4,1,0,Lose,USD,TripMaster,9.34%,1021.0,1116.0,1060.0,1284.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,27/11/2026,01/12/2026,4,2,1,Lose,USD,VacationDeals,8.44%,629.0,682.0,648.0,784.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,05/01/2026,12/01/2026,7,3,1,Lose,USD,WanderlustCo,6.38%,2139.0,2275.0,2161.0,2616.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,19/05/2026,29/05/2026,10,2,0,Lose,USD,TripMaster,7.59%,1805.0,1942.0,1845.0,2234.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,25/09/2026,02/10/2026,7,2,0,Beat,USD,GlobalTravel,-0.81%,1015.0,1007.0,957.0,1158.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,21/11/2026,26/11/2026,5,3,0,Lose,USD,WanderlustCo,7.57%,1020.0,1097.0,1042.0,1261.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,24/08/2026,29/08/2026,5,2,0,Meet,USD,TripMaster,1.59%,1575.0,1600.0,1520.0,1840.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,13/06/2026,20/06/2026,7,2,1,Meet,USD,BookingPro,0.98%,2388.0,2411.0,2291.0,2773.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,10/08/2026,13/08/2026,3,2,0,Lose,USD,VacationDeals,12.75%,902.0,1017.0,966.0,1169.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,01/07/2026,05/07/2026,4,2,0,Beat,USD,VacationDeals,-3.49%,1100.0,1062.0,1009.0,1221.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,28/11/2026,03/12/2026,5,2,2,Lose,USD,BookingPro,6.91%,764.0,817.0,776.0,939.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,13/02/2026,23/02/2026,10,2,0,Lose,USD,TravelCorp,7.01%,1759.0,1883.0,1789.0,2165.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,12/02/2026,17/02/2026,5,2,0,Lose,USD,WanderlustCo,5.76%,1216.0,1286.0,1222.0,1479.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,21/12/2026,31/12/2026,10,3,0,Lose,USD,GlobalTravel,5.80%,3348.0,3542.0,3365.0,4074.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,18/06/2026,23/06/2026,5,2,0,Lose,USD,GlobalTravel,9.29%,1127.0,1231.0,1170.0,1416.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,26/07/2026,29/07/2026,3,2,0,Lose,USD,BookingPro,7.15%,658.0,705.0,670.0,811.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,08/12/2026,15/12/2026,7,1,0,Lose,USD,VacationDeals,11.91%,1933.0,2163.0,2055.0,2487.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,11/07/2026,15/07/2026,4,2,1,Lose,USD,TravelCorp,8.52%,1061.0,1151.0,1094.0,1324.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,24/01/2026,29/01/2026,5,2,0,Meet,USD,VacationDeals,0.01%,841.0,841.0,799.0,967.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,31/05/2026,07/06/2026,7,2,0,Lose,USD,VacationDeals,8.93%,1084.0,1181.0,1122.0,1358.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,12/10/2026,15/10/2026,3,2,1,Meet,USD,WanderlustCo,2.33%,461.0,472.0,448.0,542.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,27/05/2026,03/06/2026,7,4,0,Lose,USD,TravelCorp,6.20%,981.0,1042.0,990.0,1198.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,06/08/2026,11/08/2026,5,2,0,Lose,USD,TravelCorp,5.06%,1995.0,2096.0,1991.0,2411.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,28/11/2026,08/12/2026,10,3,0,Meet,USD,VacationDeals,1.03%,1573.0,1589.0,1510.0,1828.0
